Date;Open;High;Low;Close;Volume;market_cap;total_volume;Value - Hrate;Value - Uadresses;google_trends
18/04/2020;7034.5000;7300.0000;7025.4000;7259.0000;4787.1977;6354943648.30677;40776778662.852295;92900151.8438;579437;13
19/04/2020;7258.9000;7276.1000;7066.2000;7127.6000;3469.2676;6348280713.036977;45490197746.04875;115576566.861;562996;13
20/04/2020;7125.8000;7224.0000;6760.2000;6839.2000;7408.8909;6370176428.689886;43089462603.40397;111187583.309;485888;13
21/04/2020;6838.2000;6952.6000;6773.1000;6852.1000;4638.3790;6369201538.20172;53459844830.364655;117771058.637;619559;13
22/04/2020;6855.0000;7165.0000;6819.8000;7136.9000;5933.8700;6355845853.437884;41986273919.18073;115730561.554;610555;13
23/04/2020;7136.8000;7790.0000;7035.2000;7485.0000;11413.4616;7133234307.712267;43904285472.12395;103923467.233;574265;13
24/04/2020;7489.8000;7610.0000;7370.0000;7507.8000;7417.1825;7101969333.498758;53558553516.51579;112649865.245;666919;13
25/04/2020;7509.4000;7731.8000;7442.2000;7550.1000;5605.4906;7109426016.447717;44001584613.69506;114236483.066;641059;13
26/04/2020;7550.0000;7710.0000;7480.0000;7703.9000;4518.4902;7125314349.5182;42857863260.703;107890011.784;554934;16
27/04/2020;7706.6000;7795.0000;7629.7000;7792.4000;6358.9042;7139857876.920758;45033285595.4771;108683320.695;499998;16
28/04/2020;7792.4000;7794.9000;7671.1000;7755.8000;4236.8057;7149322731.405218;47193280712.58293;111856556.335;629817;16
29/04/2020;7753.0000;8978.0000;7727.6000;8779.9000;20471.0519;7134423239.958819;43595220244.48609;122169572.168;644967;16
30/04/2020;8779.9000;9487.9000;8410.0000;8629.6000;23985.3899;7692068637.4595785;75958226742.98386;115029791.976;679872;16
01/05/2020;8628.3000;9065.0000;8628.3000;8824.6000;8507.4440;7699585322.264011;84999917731.29776;107096702.874;687395;16
02/05/2020;8831.0000;9016.2000;8756.4000;8983.1000;5759.2867;7792729872.971917;55197921796.506424;111856556.335;680654;16
03/05/2020;8983.2000;9204.8000;8714.0000;8905.5000;8379.6198;7801751804.259999;47700364820.9669;117409718.707;578296;18
04/05/2020;8910.9000;8972.5000;8534.0000;8886.3000;8240.8743;7820865420.207942;55765464906.53109;133275896.91;553075;18
05/05/2020;8890.7000;9119.9000;8780.0000;9027.4000;7421.4848;7790956108.477815;57630724245.32456;125342807.808;651350;18
06/05/2020;9027.4000;9430.0000;8921.0000;9166.1000;11362.0131;7861206043.337105;52386275320.101555;126294576.814;652289;18
07/05/2020;9163.1000;10080.2000;9037.0000;10001.0000;18206.7807;7930935317.334048;56226762724.29138;123288445.656;671519;18
08/05/2020;10001.4000;10048.2000;9727.5000;9809.5000;9783.4894;8079054026.436567;68944822444.00212;117684425.399;696092;18
09/05/2020;9808.4000;9911.7000;9518.0000;9539.7000;8004.0825;8155833351.537392;60270913930.14915;109678682.174;670883;18
10/05/2020;9530.5000;9570.1000;7995.6000;8716.5000;21269.6574;8313422573.53834;56552333548.64607;108878107.852;631542;20
11/05/2020;8724.9000;9175.0000;8190.0000;8570.8000;18291.8277;8473215858.870962;78389785215.82169;136097634.815;571802;20
12/05/2020;8570.8000;8975.0000;8531.8000;8823.7000;7354.1034;8491686231.453566;66424573913.48932;125690168.623;645065;20
13/05/2020;8818.1000;9411.0000;8808.1000;9317.1000;9472.1109;8640172742.42414;47760079591.98937;116883851.076;686850;20
14/05/2020;9317.1000;9947.0000;9256.9000;9788.5000;12966.0205;8634423669.521152;50545487123.40242;95268344.3702;619855;20
15/05/2020;9788.5000;9847.1000;9128.0000;9312.1000;11082.9156;8807791056.89655;59178153296.753685;91265472.758;593862;20
16/05/2020;9310.5000;9590.0000;9221.1000;9386.0000;4905.1653;8864847685.30716;49089484777.71272;100071790.305;644507;20
17/05/2020;9379.3000;9888.0000;9317.1000;9673.0000;6998.2496;8887329332.965754;40618057109.89284;100872364.627;589910;15
18/05/2020;9675.6000;9948.3000;9400.0000;9725.3000;8025.3476;8975796528.270578;42084041224.16996;81658580.8888;495954;15
19/05/2020;9726.0000;9900.0000;9465.0000;9779.3000;8433.8825;8946398316.112976;46748899695.666855;102473513.272;602631;15
20/05/2020;9779.2000;9841.4000;9310.0000;9510.1000;8928.3470;8925141348.99949;43209788532.71389;92066047.0805;581379;15
21/05/2020;9510.1000;9564.0000;8800.0000;9057.3000;12850.7853;8949763767.907099;41243470467.918236;86971887.3186;604523;15
22/05/2020;9057.5000;9261.2000;8925.0000;9169.0000;5948.2285;8937031687.246744;43225592717.8193;98579623.7036;624412;15
23/05/2020;9169.9000;9316.0000;9072.5000;9178.6000;3223.8064;8904835042.617306;32937533708.43999;83529299.474;594505;15
24/05/2020;9175.4000;9300.0000;8645.0000;8715.1000;6806.6890;8912893843.612572;30552160155.6397;89549429.1658;558174;13
25/05/2020;8712.8000;8975.0000;8644.0000;8898.1000;6019.2599;8973070176.193398;34920026490.888176;87291880.5314;458476;13
26/05/2020;8898.0000;9012.0000;8686.6000;8841.7000;5236.6656;9005148939.976181;34013862995.972046;94064526.4347;551378;13
27/05/2020;8840.7000;9226.0000;8810.6000;9213.9000;6834.0499;9000991564.001087;29617065031.25226;93312010.2232;605213;13
28/05/2020;9208.0000;9625.0000;9109.4000;9577.9000;8108.3576;9015071777.711218;31322648591.135464;103847237.184;603823;13
29/05/2020;9578.0000;9608.6000;9312.0000;9425.0000;6002.5693;9034880313.063711;34797264723.70739;98579623.7036;617362;13
30/05/2020;9424.9000;9745.0000;9330.0000;9698.6000;5071.7650;9046743741.068209;33620246092.314686;95569558.8576;591013;13
31/05/2020;9699.9000;9700.0000;9380.0000;9447.4000;3643.4360;9107846024.869493;37235543390.38031;117392528.99;556912;13
01/06/2020;9447.9000;10370.0000;9414.6000;10206.2000;9866.9512;9087003495.855902;32627799631.717827;112877431.722;495162;13
02/06/2020;10210.1000;10235.0000;9300.0000;9525.4000;14963.9576;9131206431.3614;34048708842.351543;100837172.338;623944;13
03/06/2020;9516.0000;9690.0000;9310.9000;9664.1000;4383.3953;9212094570.570204;42872995283.20316;97074591.2806;638403;13
04/06/2020;9670.0000;9884.7000;9465.0000;9791.4000;6818.3281;9223480386.249006;29442673057.601025;104599753.395;646746;13
05/06/2020;9792.1000;9855.0000;9537.9000;9617.7000;5121.0067;9264926473.527744;30187602640.278442;108668660.653;628388;13
06/06/2020;9617.6000;9731.2000;9527.4000;9672.0000;2681.1531;9267985509.014711;28734958998.505394;122192367.725;643217;13
07/06/2020;9668.7000;9812.4000;9386.6000;9757.7000;4869.6167;9281349701.220112;22910480210.61739;133797229.464;548424;12
08/06/2020;9755.7000;9800.0000;9626.8000;9780.9000;3571.1998;9304968054.95925;28210803967.2387;108539589.208;487527;12
09/06/2020;9782.0000;9900.4000;9560.3000;9778.0000;5905.6139;9330982636.887531;24172777707.389256;110587505.986;625333;12
10/06/2020;9778.0000;10000.0000;9680.0000;9892.4000;5841.6238;9350784917.608734;26552439420.947216;109222228.134;644690;12
11/06/2020;9892.2000;9990.0000;9090.5000;9265.8000;12247.9647;9408692692.61926;27388578283.85683;111952783.838;645485;12
12/06/2020;9265.8000;9545.0000;9234.0000;9460.0000;4753.4416;9436245876.511108;38003904519.30277;126288201.28;673800;12
13/06/2020;9459.9000;9492.8000;9353.8000;9471.0000;1910.8143;9486299302.532066;28744857527.188385;111270144.912;635165;12
14/06/2020;9472.9000;9475.0000;9230.6000;9330.4000;2680.3868;9481923029.653166;23355108349.00163;107856950.283;541115;11
15/06/2020;9328.4000;9499.9000;8905.0000;9425.3000;9823.8943;9493593132.609491;22865446153.535843;116048617.393;502951;11
16/06/2020;9425.3000;9593.0000;9385.0000;9528.5000;5563.3805;9518736918.186726;35039555236.67991;94204171.7658;606713;11
17/06/2020;9527.5000;9556.8000;9233.4000;9453.1000;5393.8690;9544643008.515339;26639060169.804592;106374812.691;683561;11
18/06/2020;9453.1000;9480.0000;9268.2000;9381.5000;3652.8969;9549847479.554846;20909232570.602787;108283617.573;669086;11
19/06/2020;9381.5000;9439.7000;9219.9000;9302.1000;4506.1259;9574951885.114128;18625870198.266678;97298323.037;582343;11
20/06/2020;9301.2000;9394.9000;9165.0000;9355.6000;2127.7305;9614392469.97571;22376136141.213184;111422273.155;674050;11
21/06/2020;9357.0000;9416.9000;9280.0000;9284.7000;2014.1998;9627169919.215635;17480394343.707615;107498953.678;553650;11
22/06/2020;9284.7000;9780.0000;9275.0000;9694.0000;5237.8134;9622223221.900679;17419231016.229588;114560928.737;475037;11
23/06/2020;9694.0000;9721.3000;9575.8000;9622.3000;3628.1873;9630499942.836613;22699390532.037083;112206937.051;603576;11
24/06/2020;9625.5000;9661.7000;9200.0000;9282.0000;5937.1661;9601992527.144379;20664373416.550957;123976895.483;704215;11
25/06/2020;9290.6000;9337.5000;8992.4000;9233.5000;6244.4005;9615414191.191792;23155567662.136223;109068281.469;625283;11
26/06/2020;9238.0000;9285.0000;9028.6000;9150.3000;5297.7243;9592877640.239046;20789038541.34347;110637609.26;631260;11
27/06/2020;9153.0000;9183.3000;8812.8000;9002.0000;4249.8295;9629325844.443867;20393765143.247322;128684878.855;646111;11
28/06/2020;9003.9000;9189.3000;8937.5000;9113.7000;2562.5492;9638700261.322134;19436079383.763714;108283617.573;546558;11
29/06/2020;9113.8000;9230.0000;9013.0000;9183.5000;4167.0750;9634384874.881834;17870128211.01404;117699584.319;500152;11
30/06/2020;9186.4000;9199.0000;9061.3000;9133.9000;2685.8519;9628668055.154745;18799274674.86464;113776264.842;625207;11
01/07/2020;9135.0000;9300.3000;9094.2000;9234.5000;3526.6357;9637841652.81123;17274516831.34366;115344676.146;621031;11
02/07/2020;9233.9000;9269.2000;8935.6000;9086.0000;4547.4586;9639104881.168352;18550074178.8666;127111309.039;758469;11
03/07/2020;9086.0000;9123.1000;9041.4000;9058.0000;1652.1634;9647929508.439756;17977098574.312508;128680584.459;674745;11
04/07/2020;9058.1000;9194.8000;9044.9000;9138.5000;1524.4032;9643357747.268692;16321674173.378328;127895946.749;661454;11
05/07/2020;9138.5000;9143.5000;8915.1000;9083.8000;1933.6622;9704261207.525513;16029612919.628395;123188120.489;561108;10
06/07/2020;9083.8000;9372.0000;9065.2000;9348.2000;4710.4485;9708811153.072805;16567482577.675608;127895946.749;509206;10
07/07/2020;9347.1000;9378.0000;9204.1000;9256.8000;3589.5739;9712908096.058014;25444931938.95046;120834207.358;678157;10
08/07/2020;9258.4000;9480.0000;9237.6000;9440.1000;4307.7042;9734760495.506433;19384001352.666412;126326671.329;706177;10
09/07/2020;9440.0000;9440.1000;9155.2000;9240.2000;3776.7183;9736967713.022522;22921524144.66786;118480294.228;702636;10
10/07/2020;9236.0000;9314.9000;9125.0000;9286.0000;2668.9730;9783869272.830843;20256549937.640617;128680584.459;708162;10
11/07/2020;9286.1000;9296.7000;9186.4000;9234.6000;1145.0807;9803667486.86557;17302019437.36147;126326671.329;681724;10
12/07/2020;9234.5000;9340.0000;9161.5000;9300.0000;1679.9670;9824421803.246971;15114579704.196287;122403482.779;601249;12
13/07/2020;9300.0000;9367.7000;9195.7000;9236.2000;2850.6944;9823245541.316175;16323711434.78432;119264931.938;525851;12
14/07/2020;9237.2000;9275.0000;9095.0000;9252.2000;3085.3736;9848359865.882101;19668542756.660885;121086665.701;638906;12
15/07/2020;9253.9000;9272.7000;9155.1000;9195.0000;3307.1267;9845335826.76726;18335355881.545506;124167138.543;734433;12
16/07/2020;9194.9000;9208.8000;9021.7000;9130.9000;3908.4089;9858754628.68023;16408360294.338612;118993507.77;671171;12
17/07/2020;9131.0000;9182.1000;9078.5000;9152.2000;2171.6798;9880260498.403952;18648706543.404217;117268964.179;709099;12
18/07/2020;9152.2000;9208.9000;9123.0000;9174.1000;1053.2655;9880407857.120985;15220945794.863234;101748071.861;629600;12
19/07/2020;9173.7000;9238.2000;9111.1000;9213.7000;1355.3466;9884364193.465317;14258134177.943882;112095333.406;632584;11
20/07/2020;9216.1000;9224.6000;9131.5000;9163.0000;2034.7191;9913964260.40362;15535523295.355022;112957605.202;550119;11
21/07/2020;9163.0000;9436.0000;9157.3000;9393.8000;4022.0483;9913573514.91013;17854702861.515415;121580323.156;644972;11
22/07/2020;9393.9000;9569.0000;9281.8000;9529.9000;3139.8690;9921658839.98397;19597893160.433495;107783974.429;660884;11
23/07/2020;9529.8000;9676.0000;9460.0000;9612.0000;4565.2974;10016213022.275948;18165018452.377995;124167138.543;748958;11
24/07/2020;9612.0000;9649.0000;9480.0000;9553.6000;3345.5536;10062892351.354399;19021249993.149014;117268964.179;696765;11
25/07/2020;9553.6000;9748.1000;9540.9000;9710.2000;2412.0741;10162563057.570114;19953796003.256134;138825759.065;740460;11
26/07/2020;9712.1000;10197.0000;9666.7000;9939.6000;5224.8008;10213180914.176388;23254711181.39502;122442594.952;619497;17
27/07/2020;9939.6000;11420.0000;9937.1000;11046.1000;16317.1342;10216671823.882736;26864814368.891567;136238943.679;608050;17
28/07/2020;11051.0000;11263.1000;10588.0000;10936.3000;8489.6753;10163253369.563332;39319586340.57011;128205972.903;690892;17
29/07/2020;10934.0000;11348.0000;10852.2000;11108.2000;6258.4108;10472196877.003702;34821890824.426414;121437040.395;745966;17
30/07/2020;11111.1000;11187.2000;10828.8000;11114.8000;5060.2517;10617855493.5351;28422173043.706738;123949530.886;717842;17
31/07/2020;11114.8000;11460.0000;10980.0000;11356.2000;5391.8329;10707864336.46751;28117378154.96257;113062072.092;689993;17
01/08/2020;11356.1000;11883.4000;11239.4000;11809.9000;6935.5880;10778488966.5884;27673049712.20945;128137015.038;733209;17
02/08/2020;11811.0000;12126.6000;10590.0000;11067.1000;9103.2328;10941249518.541092;35103857611.16588;114737065.753;644333;16
03/08/2020;11072.1000;11484.2000;10827.9000;11237.3000;4734.3579;11062349221.834326;40139374760.16904;118087053.074;616214;16
04/08/2020;11237.1000;11419.0000;11028.5000;11197.5000;3413.5118;11118634671.41413;28941879575.674217;135674486.511;708227;16
05/08/2020;11200.0000;11791.4000;11099.2000;11746.0000;5230.8207;11182209134.55455;28762359113.653934;121437040.395;708169;16
06/08/2020;11746.0000;11912.2000;11579.3000;11771.5000;4417.0420;11252929576.204271;27504907872.25747;108037091.11;655315;16
07/08/2020;11771.5000;11918.7000;11350.0000;11603.5000;5264.8806;11334228793.937506;27830621831.799835;130649505.529;762479;16
08/08/2020;11603.5000;11813.8000;11540.0000;11768.0000;2217.9883;11495140099.99963;31470497321.42682;127299518.207;707225;16
09/08/2020;11768.0000;11804.9000;11532.5000;11687.5000;1618.5457;11578515768.948843;25882723936.216022;118924549.904;625679;14
10/08/2020;11689.7000;12082.9000;11535.5000;11898.7000;6928.4563;11650317901.938906;26752535463.02327;130649505.529;564507;14
11/08/2020;11898.7000;11939.0000;11133.0000;11391.7000;7265.3666;11698790361.505043;34055074962.86306;114901504.533;683507;14
12/08/2020;11391.6000;11620.0000;11163.0000;11576.6000;4049.3210;11858746977.85641;35736281858.61371;129741892.842;744212;14
13/08/2020;11576.7000;11799.0000;11269.0000;11794.6000;4296.4539;11896892578.11066;34892410681.11405;132269332.313;733894;14
14/08/2020;11794.8000;11867.1000;11658.5000;11772.6000;3549.5734;12000642229.353857;38251376244.93908;123844534.077;690043;14
15/08/2020;11775.0000;11988.0000;11675.0000;11858.3000;3176.2744;12238797982.615112;33091182634.2067;140694130.55;755913;14
16/08/2020;11855.6000;11939.5000;11701.0000;11916.8000;1955.2624;12215059078.065254;34427440251.3976;131426852.489;664922;13
17/08/2020;11919.9000;12480.6000;11775.0000;12301.7000;6920.6324;12248808990.550749;32550433816.11491;128056933.195;571198;13
18/08/2020;12301.7000;12393.7000;11807.7000;11957.0000;6055.4245;12392582270.175108;37455083629.70348;105309977.956;652100;13
19/08/2020;11955.2000;12020.0000;11569.4000;11757.4000;5945.7446;12603054668.447298;38397719107.35126;117947175.311;739835;13
20/08/2020;11757.2000;11899.7000;11675.0000;11864.6000;3273.1439;12605339229.678223;36401433567.62797;116262215.664;710405;13
21/08/2020;11864.5000;11884.8000;11500.0000;11522.7000;3996.1064;12660117156.639263;33184899863.669483;123002054.253;705709;13
22/08/2020;11522.7000;11687.0000;11350.0000;11672.7000;2777.5356;12762557153.567696;39741010255.02947;130584372.666;675988;13
23/08/2020;11672.7000;11715.0000;11525.2000;11652.6000;1207.4379;12812234222.111702;33313211681.41461;114577256.016;649053;11
24/08/2020;11653.2000;11821.9000;11600.0000;11764.8000;2158.1955;12830042987.310995;30892345717.984447;132269332.313;569381;11
25/08/2020;11760.5000;11768.8000;11120.0000;11330.0000;5257.9630;12895083175.921795;31753309180.466667;128441437.175;674821;11
26/08/2020;11330.1000;11539.0000;11251.7000;11469.5000;2742.5278;12865507393.594837;37747754072.57855;111720008.695;678008;11
27/08/2020;11469.6000;11598.8000;11128.4000;11327.9000;4707.3102;12858452038.926846;34806112585.19398;123939384.647;696908;11
28/08/2020;11327.9000;11549.7000;11283.8000;11532.6000;2688.0040;13028548270.094753;34566522790.59101;112592821.263;702891;11
29/08/2020;11531.0000;11580.0000;11408.1000;11480.9000;1489.5350;13129348616.63307;30966170779.181282;142268448.573;720277;11
30/08/2020;11480.9000;11715.0000;11469.0000;11713.1000;1357.3599;13302097287.881546;31856478490.168427;127430634.918;617518;13
31/08/2020;11713.0000;11785.0000;11580.0000;11656.9000;2463.3477;13324009301.44109;34995843752.21526;110847196.128;555079;13
01/09/2020;11657.2000;12068.6000;11532.8000;11926.8000;4033.2301;13325296846.57462;35149377246.8216;130921885.19;662241;13
02/09/2020;11926.3000;11955.3000;11187.0000;11396.9000;6176.9012;13442714263.558973;43238751763.63321;134413135.462;795329;13
03/09/2020;11399.2000;11478.0000;10025.0000;10180.1000;10567.1521;13625399575.189207;43203111185.57032;125685009.782;714425;13
04/09/2020;10180.0000;10634.8000;9914.6000;10463.6000;7291.8886;13682958085.891354;42325734952.03127;112592821.263;691592;13
05/09/2020;10463.5000;10565.0000;9856.3000;10162.2000;6725.5237;13944291389.99023;46189183373.40874;117829696.671;680093;13
06/09/2020;10164.0000;10345.0000;10010.0000;10253.1000;2497.1579;14146895238.991238;53094244103.058105;123066572.079;685736;11
07/09/2020;10256.2000;10415.3000;9877.6000;10377.4000;4070.3503;14156780887.936438;47558729226.99162;130921885.19;557370;11
08/09/2020;10377.5000;10440.0000;9850.0000;10123.3000;5532.3880;14155492387.098202;43620239193.98532;151762133.768;672721;11
09/09/2020;10123.3000;10350.0000;9983.2000;10229.7000;3169.4485;14249894735.416224;41522196713.78026;133652505.329;693543;11
10/09/2020;10229.5000;10488.0000;10227.5000;10350.1000;3714.0909;14336176672.98944;35189730702.499825;128478859.961;681429;11
11/09/2020;10350.0000;10411.3000;10210.0000;10398.2000;2682.4888;14437687573.570017;43935764280.590225;136239328.013;745318;11
12/09/2020;10398.1000;10475.0000;10280.0000;10447.5000;2068.3660;14583424053.573727;35346029129.33285;118993843.454;677215;11
13/09/2020;10447.5000;10573.0000;10217.2000;10328.2000;2427.7920;14699656953.527794;34624098988.29238;146586618.748;604531;10
14/09/2020;10328.2000;10745.0000;10251.2000;10674.9000;4151.7323;14726592942.13541;36241617624.53248;139688424.924;540351;10
15/09/2020;10675.0000;10935.0000;10620.0000;10785.2000;4280.9244;14728080925.358042;39656336899.97155;151760264.115;726085;10
